Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Delayed
2001,5,15,2,2130.0,2045,136.0,2349,UA,456,N936ä1,186.0,124.0,106.0,107.0,45.0,ORD,HPN,738,3,77,0,,0,,,,,,Y
2001,12,28,5,1710.0,1615,2056.0,1947,AA,455,N576A1,286.0,272.0,237.0,69.0,55.0,BOS,DFW,1562,30,19,0,,0,,,,,,Y
2001,7,31,2,1539.0,1530,1630.0,1630,WN,37,N67@@@,51.0,60.0,40.0,0.0,9.0,DAL,HOU,239,5,6,0,,0,,,,,,Y
2001,3,2,5,5.0,2335,538.0,521,US,156,N602Aä,213.0,226.0,195.0,17.0,30.0,PHX,PIT,1813,7,11,0,,0,,,,,,Y
2001,11,8,4,702.0,700,928.0,1000,DL,2465,-N312D,146.0,180.0,128.0,-32.0,2.0,EWR,MCO,938,6,12,0,,0,,,,,,Y
2001,10,13,6,1856.0,1855,2020.0,2027,DL,1603,-N630D,84.0,92.0,57.0,-7.0,1.0,RDU,ATL,356,15,12,0,,0,,,,,,Y
2001,12,30,7,842.0,840,1030.0,1036,TW,2869,N4èRãæ,168.0,176.0,146.0,-6.0,2.0,BDL,STL,957,9,13,0,,0,,,,,,Y
2001,6,16,6,1318.0,1315,1459.0,1505,WN,703,N794@@,101.0,110.0,88.0,-6.0,3.0,PHX,OAK,646,4,9,0,,0,,,,,,Y
2001,7,24,2,1747.0,1750,2021.0,2012,NW,721,N360Næ,214.0,202.0,177.0,9.0,-3.0,BOS,MSP,1124,10,27,0,,0,,,,,,Y
2001,5,22,2,1531.0,1535,2034.0,2028,CO,1298,N14336,183.0,173.0,158.0,6.0,-4.0,DEN,CLE,1201,7,18,0,,0,,,,,,Y
2001,6,6,3,1846.0,1845,1941.0,1946,US,745,N863äâ,55.0,61.0,42.0,-5.0,1.0,SAV,CLT,213,4,9,0,,0,,,,,,Y
2001,7,14,6,1852.0,1850,2050.0,2050,US,1057,N781Aä,118.0,120.0,96.0,0.0,2.0,CLT,ALB,646,4,18,0,,0,,,,,,Y
2001,8,26,7,935.0,930,1153.0,1143,US,682,N432äâ,138.0,133.0,104.0,10.0,5.0,CLT,BOS,728,11,23,0,,0,,,,,,Y
2001,4,14,6,1129.0,1129,1405.0,1402,HP,437,N312Aæ,156.0,153.0,133.0,3.0,0.0,PDX,PHX,1009,4,19,0,,0,,,,,,Y
2001,8,30,4,2116.0,1920,2339.0,2143,US,1648,N828äâ,143.0,143.0,126.0,116.0,116.0,TPA,PIT,873,7,10,0,,0,,,,,,Y
2001,10,4,4,715.0,715,832.0,820,WN,1284,N514@@,77.0,65.0,61.0,12.0,0.0,SAN,PHX,304,7,9,0,,0,,,,,,Y
2001,3,19,1,2220.0,2045,2317.0,2150,WN,2021,N700@@,57.0,65.0,43.0,87.0,95.0,PHX,ABQ,328,4,10,0,,0,,,,,,Y
2001,4,22,7,1620.0,1505,2137.0,2037,TW,56,-N9407,197.0,212.0,182.0,60.0,75.0,SAN,STL,1558,3,12,0,,0,,,,,,Y
2001,4,24,2,1413.0,1405,1614.0,1555,US,533,N587äâ,181.0,170.0,152.0,19.0,8.0,DCA,MCI,950,3,26,0,,0,,,,,,Y
2001,3,21,3,1820.0,1805,54.0,2305,AA,1751,N063A1,334.0,240.0,230.0,109.0,15.0,JFK,SJU,1597,4,100,0,,0,,,,,,Y
2001,4,8,7,1528.0,1520,1630.0,1629,MQ,4267,-N730M,62.0,69.0,40.0,1.0,8.0,ORD,LSE,215,3,19,0,,0,,,,,,Y
2001,4,17,2,1338.0,1325,1535.0,1530,WN,1485,N670@@,57.0,65.0,51.0,5.0,13.0,MDW,CLE,307,1,5,0,,0,,,,,,Y
2001,12,18,2,1206.0,1110,1300.0,1203,DL,1700,N388D1,114.0,113.0,93.0,57.0,56.0,SLC,SFO,599,5,16,0,,0,,,,,,Y
2001,10,10,3,1249.0,1245,1540.0,1550,WN,561,N604@@,171.0,185.0,159.0,-10.0,4.0,PVD,TPA,1137,6,6,0,,0,,,,,,Y
2001,8,13,1,1540.0,1525,1814.0,1739,DL,728,N537D1,94.0,74.0,48.0,35.0,15.0,MOB,ATL,302,9,37,0,,0,,,,,,Y
2001,10,25,4,1604.0,1600,1834.0,1829,AA,2260,N566A1,150.0,149.0,114.0,5.0,4.0,DFW,ORD,802,6,30,0,,0,,,,,,Y
2001,8,27,1,838.0,840,1133.0,1119,AA,819,N3CåA1,295.0,279.0,268.0,14.0,-2.0,ORD,SFO,1846,3,24,0,,0,,,,,,Y
2001,12,17,1,1102.0,1055,1358.0,1350,DL,406,N124D5,176.0,175.0,138.0,8.0,7.0,FLL,LGA,1076,11,27,0,,0,,,,,,Y
2001,9,16,7,2006.0,1900,2041.0,1945,US,1275,N886äâ,35.0,45.0,19.0,56.0,66.0,CLT,GSO,83,3,13,0,,0,,,,,,Y
2001,7,8,7,2023.0,2005,2138.0,2137,AA,1035,N868A1,75.0,92.0,62.0,1.0,18.0,MCI,DFW,460,5,8,0,,0,,,,,,Y
2001,3,10,6,1423.0,1423,1623.0,1615,HP,831,N336Aæ,180.0,172.0,157.0,8.0,0.0,IAH,PHX,1009,9,14,0,,0,,,,,,Y
2001,3,26,1,120.0,40,654.0,523,DL,2114,-N999D,214.0,163.0,134.0,91.0,40.0,DEN,ATL,1199,6,74,0,,0,,,,,,Y
2001,11,14,3,937.0,935,1217.0,1148,DL,1867,-N622D,280.0,253.0,234.0,29.0,2.0,DFW,SEA,1660,5,41,0,,0,,,,,,Y
2001,11,16,5,1616.0,1616,23.0,4,HP,64,N660Aæ,307.0,288.0,289.0,19.0,0.0,LAS,BOS,2381,7,11,0,,0,,,,,,Y
2001,8,26,7,828.0,825,925.0,921,DL,945,N6701@,117.0,116.0,84.0,4.0,3.0,SLC,LAX,590,14,19,0,,0,,,,,,Y
2001,10,12,5,1655.0,1652,2019.0,2019,UA,1524,N825ä1,144.0,147.0,128.0,0.0,3.0,SJC,DEN,948,5,11,0,,0,,,,,,Y
2001,6,3,7,1831.0,1805,1923.0,1909,US,1800,N809äâ,52.0,64.0,34.0,14.0,26.0,PIT,DCA,205,4,14,0,,0,,,,,,Y
2001,3,18,7,1342.0,1340,1635.0,1657,CO,460,N13720,233.0,257.0,218.0,-22.0,2.0,STT,EWR,1634,7,8,0,,0,,,,,,Y
2001,12,14,5,1404.0,1410,1803.0,1801,NW,1272,N360Næ,179.0,171.0,166.0,2.0,-6.0,BOI,MSP,1142,3,10,0,,0,,,,,,Y
2001,7,1,7,1647.0,1550,2028.0,1915,TW,710,N9619å,161.0,145.0,99.0,73.0,57.0,STL,PHL,813,7,55,0,,0,,,,,,Y
2001,10,8,1,621.0,628,909.0,908,AA,1146,N548A1,108.0,100.0,84.0,1.0,-7.0,ORD,SYR,607,7,17,0,,0,,,,,,Y
2001,8,20,1,1126.0,1026,1329.0,1231,AS,435,N623Aâ,123.0,125.0,105.0,58.0,60.0,BUR,PDX,817,5,13,0,,0,,,,,,Y
2001,7,14,6,1324.0,1255,1602.0,1539,DL,1950,N3748è,98.0,104.0,78.0,23.0,29.0,SFO,SLC,599,5,15,0,,0,,,,,,Y
2001,10,13,6,1127.0,1108,1220.0,1218,AA,2076,N225A1,173.0,190.0,160.0,2.0,19.0,DFW,LGB,1220,5,8,0,,0,,,,,,Y
2001,5,31,4,913.0,915,1041.0,1033,UA,1921,N829ä1,148.0,138.0,114.0,8.0,-2.0,IAH,DEN,861,8,26,0,,0,,,,,,Y
2001,6,1,5,1626.0,1533,1859.0,1807,HP,504,N658Aæ,333.0,334.0,282.0,52.0,53.0,EWR,PHX,2133,4,47,0,,0,,,,,,Y
2001,6,18,1,1837.0,1835,2040.0,2051,AA,1467,N2CMA1,63.0,76.0,46.0,-11.0,2.0,ORD,DTW,235,4,13,0,,0,,,,,,Y
2001,3,26,1,2230.0,2227,2247.0,2251,HP,2038,N657Aæ,77.0,84.0,54.0,-4.0,3.0,PHX,LAX,370,8,15,0,,0,,,,,,Y
2001,3,31,6,1455.0,1455,1807.0,1741,NW,1430,N89235,132.0,106.0,91.0,26.0,0.0,MSP,CVG,596,9,32,0,,0,,,,,,Y
2001,3,19,1,1505.0,1505,1820.0,1800,DL,1086,N525D1,135.0,115.0,118.0,20.0,0.0,MCI,ATL,692,7,10,0,,0,,,,,,Y
2001,8,22,3,1719.0,1720,1917.0,1912,TW,415,N403ãæ,118.0,112.0,80.0,5.0,-1.0,STL,DFW,551,7,31,0,,0,,,,,,Y
2001,5,19,6,1237.0,1230,1345.0,1345,WN,658,N704@@,68.0,75.0,57.0,0.0,7.0,LAX,PHX,370,5,6,0,,0,,,,,,Y
2001,11,27,2,700.0,700,857.0,805,WN,2140,N301@@,117.0,65.0,110.0,52.0,0.0,MSY,HOU,303,2,5,0,,0,,,,,,Y
2001,12,22,6,1404.0,1340,1744.0,1725,AA,516,N727A1,160.0,165.0,131.0,19.0,24.0,DFW,MIA,1121,16,13,0,,0,,,,,,Y
2001,8,7,2,2233.0,2235,2343.0,2340,US,92,N617Aä,70.0,65.0,46.0,3.0,-2.0,PIT,PHL,267,3,21,0,,0,,,,,,Y
2001,11,9,5,948.0,925,1124.0,1115,AS,369,N949Aâ,96.0,110.0,81.0,9.0,23.0,SMF,SEA,605,5,10,0,,0,,,,,,Y
2001,3,30,5,1357.0,1335,1556.0,1525,WN,574,N602@@,119.0,110.0,109.0,31.0,22.0,OAK,SEA,671,3,7,0,,0,,,,,,Y
2001,8,11,6,745.0,725,1027.0,940,UA,299,N466ä1,342.0,315.0,291.0,47.0,20.0,BWI,LAX,2329,5,46,0,,0,,,,,,Y
2001,2,23,5,625.0,625,734.0,730,WN,1246,N373@@,69.0,65.0,52.0,4.0,0.0,MCI,OKC,313,2,15,0,,0,,,,,,Y
2001,5,14,1,1542.0,1520,1810.0,1744,AA,861,N551A1,268.0,264.0,221.0,26.0,22.0,ORD,SAN,1723,3,44,0,,0,,,,,,Y
2001,12,17,1,1124.0,1055,1358.0,1345,CO,1420,N35836,94.0,110.0,79.0,13.0,29.0,IAH,ATL,689,4,11,0,,0,,,,,,Y
2001,7,27,5,1220.0,1130,1953.0,1914,DL,2167,-N634D,273.0,284.0,248.0,39.0,50.0,SFO,ATL,2139,11,14,0,,0,,,,,,Y
2001,1,9,2,702.0,700,1013.0,1012,DL,1610,-N632D,131.0,132.0,112.0,1.0,2.0,DFW,CVG,812,4,15,0,,0,,,,,,Y
2001,5,18,5,1954.0,1913,2101.0,2035,AA,1803,N2AçA1,67.0,82.0,47.0,26.0,41.0,DFW,IAH,224,6,14,0,,0,,,,,,Y
2001,4,18,3,1530.0,1530,1646.0,1641,DL,1839,N37403,76.0,71.0,49.0,5.0,0.0,BOS,LGA,185,5,22,0,,0,,,,,,Y
2001,1,14,7,825.0,825,954.0,950,WN,1496,N694@@,89.0,85.0,66.0,4.0,0.0,MDW,OMA,423,4,19,0,,0,,,,,,Y
2001,2,27,2,1643.0,1625,1739.0,1720,WN,36,N643@@,56.0,55.0,43.0,19.0,18.0,DAL,LIT,296,1,12,0,,0,,,,,,Y
2001,1,17,3,2130.0,2130,2223.0,2215,MQ,5405,-N037M,53.0,45.0,33.0,8.0,0.0,MIA,APF,96,5,15,0,,0,,,,,,Y
2001,12,28,5,1510.0,1431,1752.0,1656,TW,2645,N5ãçãæ,282.0,265.0,252.0,56.0,39.0,STL,SFO,1736,6,24,0,,0,,,,,,Y
2001,5,12,6,1637.0,1505,1836.0,1734,AA,873,N380A1,239.0,269.0,218.0,62.0,92.0,ORD,LAX,1745,3,18,0,,0,,,,,,Y
2001,2,11,7,618.0,615,723.0,736,TW,73,N995é@,65.0,81.0,54.0,-13.0,3.0,MKE,STL,317,3,8,0,,0,,,,,,Y
2001,6,25,1,1535.0,1504,1646.0,1626,UA,2825,N954ä1,71.0,82.0,59.0,20.0,31.0,DEN,SLC,391,4,8,0,,0,,,,,,Y
2001,5,19,6,1222.0,1222,1928.0,1915,HP,570,N631Aæ,246.0,233.0,210.0,13.0,0.0,PHX,TPA,1788,4,32,0,,0,,,,,,Y
2001,11,10,6,1632.0,1535,25.0,2334,AA,164,N5DçA1,293.0,299.0,276.0,51.0,57.0,LAX,EWR,2454,5,12,0,,0,,,,,,Y
2001,4,14,6,1318.0,1305,1423.0,1410,MQ,4607,-N326M,65.0,65.0,39.0,13.0,13.0,BOS,ISP,153,7,19,0,,0,,,,,,Y
2001,12,17,1,1939.0,1940,2226.0,2216,UA,659,N561ä1,227.0,216.0,193.0,10.0,-1.0,ORD,PHX,1440,3,31,0,,0,,,,,,Y
2001,5,1,2,627.0,630,847.0,753,UA,2003,N391ä1,140.0,83.0,56.0,54.0,-3.0,SFO,LAX,337,16,68,0,,0,,,,,,Y
2001,10,11,4,2308.0,2015,12.0,2115,WN,265,N348@@,64.0,60.0,46.0,177.0,173.0,MSY,BHM,321,14,4,0,,0,,,,,,Y
2001,2,20,2,910.0,911,1203.0,1159,UA,1419,N514ä1,233.0,228.0,208.0,4.0,-1.0,ORD,PHX,1440,8,17,0,,0,,,,,,Y
2001,8,12,7,1624.0,1515,1909.0,1757,AA,753,N619A1,225.0,222.0,200.0,72.0,69.0,LGA,DFW,1389,16,9,0,,0,,,,,,Y
2001,8,9,4,1452.0,1430,1616.0,1552,UA,31,N550ä1,144.0,142.0,116.0,24.0,22.0,DEN,LAX,862,16,12,0,,0,,,,,,Y
2001,7,14,6,1741.0,1740,1838.0,1835,MQ,3121,-N324M,57.0,55.0,35.0,3.0,1.0,LAX,SAN,109,6,16,0,,0,,,,,,Y
2001,7,20,5,1430.0,1430,1610.0,1556,DL,1256,N831L@,100.0,86.0,73.0,14.0,0.0,ATL,CMH,446,4,23,0,,0,,,,,,Y
2001,2,2,5,1938.0,1935,2111.0,2050,DL,1696,-N998D,93.0,75.0,58.0,21.0,3.0,DFW,JAN,408,4,31,0,,0,,,,,,Y
2001,11,30,5,1757.0,1730,1906.0,1833,UA,1085,N330ä1,129.0,123.0,105.0,33.0,27.0,MDT,ORD,594,8,16,0,,0,,,,,,Y
2001,4,5,4,1517.0,1510,2034.0,2020,WN,676,N761@@,197.0,190.0,169.0,14.0,7.0,PHX,BNA,1448,4,24,0,,0,,,,,,Y
2001,11,20,2,1729.0,1725,2127.0,2112,US,1686,N587äâ,178.0,167.0,152.0,15.0,4.0,DFW,PIT,1068,6,20,0,,0,,,,,,Y
2001,7,22,7,935.0,930,1213.0,1220,WN,814,N732@@,98.0,110.0,91.0,-7.0,5.0,MDW,RDU,632,2,5,0,,0,,,,,,Y
2001,3,19,1,1830.0,1825,2052.0,2045,WN,1612,N603@@,82.0,80.0,73.0,7.0,5.0,BHM,TPA,460,4,5,0,,0,,,,,,Y
2001,4,4,3,1744.0,1715,1931.0,1834,UA,1020,N331ä1,107.0,79.0,50.0,57.0,29.0,IAD,LGA,229,17,40,0,,0,,,,,,Y
2001,10,26,5,1033.0,932,1139.0,1054,AA,1355,N2AKA1,66.0,82.0,55.0,45.0,61.0,DFW,ICT,328,3,8,0,,0,,,,,,Y
2001,6,5,2,1605.0,1605,1726.0,1720,WN,1250,N303@@,141.0,135.0,118.0,6.0,0.0,TPA,IND,838,8,15,0,,0,,,,,,Y
2001,12,23,7,1950.0,1915,2148.0,2113,AA,1849,N442A1,178.0,178.0,143.0,35.0,35.0,BOS,ORD,867,25,10,0,,0,,,,,,Y
2001,8,11,6,615.0,610,711.0,657,DL,1454,N2829æ,116.0,107.0,94.0,14.0,5.0,ATL,ORD,606,6,16,0,,0,,,,,,Y
2001,5,11,5,1357.0,1340,1703.0,1707,AA,1118,N511A1,126.0,147.0,109.0,-4.0,17.0,ORD,PVD,849,4,13,0,,0,,,,,,Y
2001,3,16,5,755.0,715,811.0,739,TW,647,N988é@,76.0,84.0,54.0,32.0,40.0,DAY,STL,338,7,15,0,,0,,,,,,Y
2001,9,7,5,1548.0,1549,1816.0,1759,AA,1972,N262A1,148.0,130.0,128.0,17.0,-1.0,DFW,IND,762,9,11,0,,0,,,,,,Y
2001,12,18,2,1305.0,1250,2025.0,2018,DL,1591,-N385D,260.0,268.0,229.0,7.0,15.0,SFO,ATL,2139,8,23,0,,0,,,,,,Y
2001,4,29,7,1556.0,1558,1830.0,1807,AA,1645,N592A1,274.0,249.0,243.0,23.0,-2.0,DFW,PDX,1616,5,26,0,,0,,,,,,Y
2001,9,26,3,2150.0,2145,2336.0,2330,WN,196,N618@@,106.0,105.0,94.0,6.0,5.0,HOU,STL,687,4,8,0,,0,,,,,,Y
2001,7,22,7,1402.0,1405,1612.0,1539,TW,210,N989é@,130.0,94.0,93.0,33.0,-3.0,STL,MSP,449,4,33,0,,0,,,,,,Y
2001,7,30,1,1730.0,1725,1830.0,1830,WN,770,N678@@,60.0,65.0,50.0,0.0,5.0,BUR,OAK,325,3,7,0,,0,,,,,,Y
2001,9,28,5,1609.0,1530,1824.0,1808,UA,1175,N442ä1,135.0,158.0,114.0,16.0,39.0,SEA,LAX,954,11,10,0,,0,,,,,,Y
2001,7,26,4,1301.0,1115,1425.0,1241,UA,1966,N7258ä,84.0,86.0,64.0,104.0,106.0,IAD,BOS,413,6,14,0,,0,,,,,,Y
2001,12,24,1,1730.0,1600,1842.0,1719,TW,2926,N4äâãæ,72.0,79.0,46.0,83.0,90.0,STL,MKE,317,2,24,0,,0,,,,,,Y
2001,2,4,7,1349.0,1335,1438.0,1430,WN,1212,N312@@,49.0,55.0,36.0,8.0,14.0,SEA,GEG,224,3,10,0,,0,,,,,,Y
2001,3,14,3,1117.0,1115,1221.0,1230,MQ,4017,-N614M,64.0,75.0,51.0,-9.0,2.0,ORD,DSM,299,2,11,0,,0,,,,,,Y
2001,2,26,1,741.0,744,933.0,913,UA,337,N363ä1,112.0,89.0,64.0,20.0,-3.0,ORD,MSP,334,35,13,0,,0,,,,,,Y
2001,8,13,1,1043.0,1045,1202.0,1149,DL,1908,N222Dé,79.0,64.0,54.0,13.0,-2.0,TLH,ATL,223,10,15,0,,0,,,,,,Y
2001,6,27,3,1749.0,1745,1839.0,1844,MQ,4068,-N714M,110.0,119.0,85.0,-5.0,4.0,GSO,ORD,590,9,16,0,,0,,,,,,Y
2001,4,16,1,1557.0,1503,1821.0,1730,US,325,N784Aä,144.0,147.0,120.0,51.0,54.0,PHL,MCO,861,4,20,0,,0,,,,,,Y
2001,6,6,3,700.0,700,809.0,800,MQ,4904,-N307M,69.0,60.0,39.0,9.0,0.0,ISP,BOS,153,17,13,0,,0,,,,,,Y
2001,5,11,5,1436.0,1440,1628.0,1616,DL,1117,N735D@,112.0,96.0,73.0,12.0,-4.0,ATL,PBI,545,6,33,0,,0,,,,,,Y
2001,4,2,1,1235.0,1230,1327.0,1325,WN,25,N68@@@,52.0,55.0,41.0,2.0,5.0,DAL,HOU,239,4,7,0,,0,,,,,,Y
2001,11,26,1,820.0,815,927.0,930,WN,924,N521@@,67.0,75.0,45.0,-3.0,5.0,SJC,LAX,308,7,15,0,,0,,,,,,Y
2001,4,12,4,1327.0,1255,1454.0,1416,UA,162,N523ä1,87.0,81.0,68.0,38.0,32.0,SNA,SFO,372,6,13,0,,0,,,,,,Y
2001,7,10,2,813.0,815,1111.0,1110,US,17,N645äâ,358.0,355.0,291.0,1.0,-2.0,PHL,LAX,2401,8,59,0,,0,,,,,,Y
2001,5,20,7,1350.0,1345,1712.0,1721,CO,1830,N17309,142.0,156.0,124.0,-9.0,5.0,IAH,CMH,986,7,11,0,,0,,,,,,Y
2001,6,29,5,704.0,710,900.0,836,AA,1083,N728A1,176.0,146.0,150.0,24.0,-6.0,TPA,DFW,929,9,17,0,,0,,,,,,Y
2001,10,15,1,844.0,820,1244.0,1226,AA,1971,N5EèA1,240.0,246.0,222.0,18.0,24.0,BOS,SJU,1674,4,14,0,,0,,,,,,Y
2001,12,22,6,1745.0,1740,1840.0,1840,WN,1931,N353@@,55.0,60.0,45.0,0.0,5.0,HOU,MSY,303,5,5,0,,0,,,,,,Y
2001,3,31,6,742.0,630,911.0,825,MQ,3688,-N381M,89.0,115.0,75.0,46.0,72.0,SGF,DFW,364,7,7,0,,0,,,,,,Y
2001,5,3,4,803.0,805,924.0,915,UA,637,N308ä1,81.0,70.0,55.0,9.0,-2.0,ORD,DSM,299,6,20,0,,0,,,,,,Y
2001,2,28,3,2125.0,2050,2335.0,2305,WN,676,N794@@,70.0,75.0,61.0,30.0,35.0,BNA,RDU,443,3,6,0,,0,,,,,,Y
2001,9,5,3,930.0,930,1114.0,1102,MQ,3667,-N536M,104.0,92.0,65.0,12.0,0.0,DFW,LIT,304,6,33,0,,0,,,,,,Y
2001,3,31,6,840.0,845,1204.0,1202,NW,1812,N9330@,144.0,137.0,123.0,2.0,-5.0,MEM,MIA,860,7,14,0,,0,,,,,,Y
2001,3,17,6,1336.0,1324,1947.0,1940,AA,1230,N437A1,251.0,256.0,227.0,7.0,12.0,SJC,ORD,1829,9,15,0,,0,,,,,,Y
2001,1,21,7,1956.0,1950,2149.0,2145,UA,1587,N335ä1,173.0,175.0,155.0,4.0,6.0,DEN,SEA,1024,5,13,0,,0,,,,,,Y
2001,8,11,6,1130.0,1115,1245.0,1235,WN,1775,N388@@,75.0,80.0,60.0,10.0,15.0,SAN,OAK,446,7,8,0,,0,,,,,,Y
2001,6,12,2,1843.0,1840,707.0,705,CO,2,N14079,444.0,445.0,419.0,2.0,3.0,HNL,IAH,3904,6,19,0,,0,,,,,,Y
2001,4,14,6,1639.0,1642,1759.0,1751,MQ,3644,-N613M,80.0,69.0,52.0,8.0,-3.0,XNA,DFW,281,16,12,0,,0,,,,,,Y
2001,6,20,3,1803.0,1800,2322.0,2335,UA,410,N811ä1,199.0,215.0,180.0,-13.0,3.0,DEN,LGA,1619,5,14,0,,0,,,,,,Y
2001,11,4,7,1806.0,1805,1918.0,1925,TW,641,N405ãæ,72.0,80.0,55.0,-7.0,1.0,MKE,STL,317,9,8,0,,0,,,,,,Y
2001,6,4,1,1014.0,1010,1308.0,1313,US,214,N725äæ,114.0,123.0,97.0,-5.0,4.0,MCI,PIT,773,7,10,0,,0,,,,,,Y
2001,6,3,7,706.0,710,932.0,930,HP,681,N813Aæ,326.0,320.0,302.0,2.0,-4.0,EWR,PHX,2133,6,18,0,,0,,,,,,Y
2001,5,2,3,1808.0,1755,2027.0,2051,US,117,N620Aä,319.0,356.0,302.0,-24.0,13.0,BWI,SFO,2457,5,12,0,,0,,,,,,Y
2001,11,11,7,1625.0,1620,1755.0,1810,MQ,4589,-N702M,90.0,110.0,67.0,-15.0,5.0,EWR,RDU,416,4,19,0,,0,,,,,,Y
2001,2,23,5,1407.0,1409,2024.0,2005,AA,1240,N466A1,257.0,236.0,241.0,19.0,-2.0,SEA,DFW,1660,6,10,0,,0,,,,,,Y
2001,2,2,5,924.0,910,1129.0,1121,US,956,N850äâ,65.0,71.0,56.0,8.0,14.0,BHM,CLT,351,4,5,0,,0,,,,,,Y
2001,10,11,4,907.0,906,1231.0,1235,AA,532,N408A1,144.0,149.0,123.0,-4.0,1.0,DEN,ORD,888,5,16,0,,0,,,,,,Y
2001,2,20,2,1000.0,950,1100.0,1050,WN,397,N677@@,60.0,60.0,36.0,10.0,10.0,LAS,ONT,197,6,18,0,,0,,,,,,Y
2001,8,8,3,1259.0,1250,1415.0,1410,AA,1499,N446A1,196.0,200.0,172.0,5.0,9.0,HOU,LAX,1390,12,12,0,,0,,,,,,Y
2001,12,25,2,1032.0,1035,1841.0,1839,US,180,N726äæ,309.0,304.0,288.0,2.0,-3.0,SEA,PHL,2378,5,16,0,,0,,,,,,Y
2001,12,5,3,2124.0,2045,2321.0,2245,WN,1560,N375@@,57.0,60.0,49.0,36.0,39.0,SAN,PHX,304,2,6,0,,0,,,,,,Y
2001,2,23,5,1420.0,1420,1650.0,1615,HP,792,N155Aæ,210.0,175.0,170.0,35.0,0.0,MCI,PHX,1044,5,35,0,,0,,,,,,Y
2001,7,9,1,1012.0,1005,1137.0,1136,CO,1254,N17640,85.0,91.0,69.0,1.0,7.0,CMH,EWR,462,7,9,0,,0,,,,,,Y
2001,6,25,1,1931.0,1850,2058.0,2020,DL,1975,N863D1,87.0,90.0,55.0,38.0,41.0,ATL,MCO,403,4,28,0,,0,,,,,,Y
2001,8,6,1,1633.0,1525,1845.0,1754,UA,379,N353ä1,252.0,269.0,231.0,51.0,68.0,ORD,OAK,1835,5,16,0,,0,,,,,,Y
2001,1,2,2,1903.0,1850,2013.0,2009,NW,1494,N983äâ,70.0,79.0,50.0,4.0,13.0,DTW,ROC,296,7,13,0,,0,,,,,,Y
2001,4,7,6,644.0,645,810.0,809,US,764,N724äæ,86.0,84.0,57.0,1.0,-1.0,CMH,PHL,405,6,23,0,,0,,,,,,Y
2001,12,22,6,1127.0,1035,1246.0,1155,WN,761,N691@@,79.0,80.0,63.0,51.0,52.0,OAK,SAN,446,2,14,0,,0,,,,,,Y
2001,12,12,3,846.0,850,1051.0,1048,UA,1520,N912ä1,125.0,118.0,110.0,3.0,-4.0,SFO,SEA,679,2,13,0,,0,,,,,,Y
2001,2,2,5,1232.0,1158,1350.0,1318,US,1734,N413äâ,78.0,80.0,53.0,32.0,34.0,CLT,PIT,366,7,18,0,,0,,,,,,Y
2001,1,10,3,1736.0,1730,1859.0,1900,DL,1285,-N977D,83.0,90.0,53.0,-1.0,6.0,JFK,DCA,213,5,25,0,,0,,,,,,Y
2001,11,20,2,912.0,915,1216.0,1215,CO,554,N17329,124.0,120.0,104.0,1.0,-3.0,ABQ,IAH,744,8,12,0,,0,,,,,,Y
2001,8,31,5,1151.0,1151,1313.0,1305,MQ,3682,-N637M,82.0,74.0,66.0,8.0,0.0,XNA,DFW,281,10,6,0,,0,,,,,,Y
2001,12,8,6,1006.0,1009,1410.0,1403,AA,763,N3AçA1,184.0,174.0,157.0,7.0,-3.0,ORD,MIA,1197,16,11,0,,0,,,,,,Y
2001,10,22,1,1321.0,1300,1511.0,1453,UA,2357,N391ä1,110.0,113.0,98.0,18.0,21.0,PHX,SFO,651,5,7,0,,0,,,,,,Y
2001,12,27,4,919.0,857,1010.0,1004,TW,3133,N1ãMãæ,51.0,67.0,34.0,6.0,22.0,STL,SGF,195,3,14,0,,0,,,,,,Y
2001,6,14,4,1249.0,1245,1423.0,1423,DL,1416,-N980D,154.0,158.0,133.0,0.0,4.0,ATL,MSP,906,5,16,0,,0,,,,,,Y
2001,9,16,7,1414.0,1411,1539.0,1547,AA,1392,N2ACA1,85.0,96.0,73.0,-8.0,3.0,XNA,ORD,522,6,6,0,,0,,,,,,Y
2001,2,16,5,1031.0,1020,1444.0,1414,AA,1545,N287A1,193.0,174.0,161.0,30.0,11.0,ORD,FLL,1182,6,26,0,,0,,,,,,Y
2001,2,10,6,1315.0,1320,1540.0,1515,NW,685,N922Ræ,205.0,175.0,171.0,25.0,-5.0,PHL,MSP,980,23,11,0,,0,,,,,,Y
2001,2,24,6,1148.0,1150,1446.0,1433,NW,480,N540äâ,178.0,163.0,140.0,13.0,-2.0,DTW,TPA,983,6,32,0,,0,,,,,,Y
2001,9,22,6,1631.0,1630,1737.0,1752,DL,1514,N67084,66.0,82.0,42.0,-15.0,1.0,CHS,ATL,259,13,11,0,,0,,,,,,Y
2001,1,25,4,1859.0,1900,1946.0,1944,US,1540,N869äâ,47.0,44.0,23.0,2.0,-1.0,CLT,GSO,83,3,21,0,,0,,,,,,Y
